Iterations,Training Accuracy,Training Loss,Test Accuracy,Test Loss
177,0.930000007153,26.9631290436,0.936999976635,20.0876731873
178,0.910000026226,21.351026535,0.935800015926,20.549829483
179,0.899999976158,30.1365737915,0.934099972248,21.511554718
180,0.889999985695,29.1073741913,0.9333999753,22.8008327484
181,0.930000007153,25.9700889587,0.932399988174,23.5212440491
182,0.949999988079,18.3486824036,0.930999994278,24.0790538788
183,0.959999978542,15.0861415863,0.931400001049,24.2848873138
184,0.920000016689,24.9563522339,0.930100023746,24.1373691559
185,0.920000016689,26.2894096375,0.930700004101,24.1899642944
186,0.910000026226,29.5942573547,0.927999973297,24.6408500671
187,0.899999976158,28.1635875702,0.92919999361,24.0984954834
188,0.920000016689,24.8113422394,0.931500017643,23.0022506714
189,0.939999997616,19.9814014435,0.934199988842,22.5276584625
190,0.889999985695,30.842798233,0.932799994946,22.7163619995
191,0.949999988079,23.3126296997,0.930100023746,22.8201160431
192,0.889999985695,27.3049468994,0.928699970245,23.2277545929
193,0.889999985695,30.1743354797,0.929400026798,23.4630126953
194,0.949999988079,21.9721870422,0.930400013924,23.3331394196
195,0.930000007153,37.266040802,0.928499996662,23.7287101746
196,0.939999997616,18.7695770264,0.927799999714,23.905172348
197,0.939999997616,31.0910224915,0.929099977016,23.9342384338
198,0.949999988079,15.5515651703,0.930199980736,23.4139614105
199,0.920000016689,25.8599052429,0.932799994946,22.4790229797
200,0.930000007153,36.6760177612,0.933700025082,21.7253646851
201,0.949999988079,14.4700098038,0.937900006771,20.9159679413
202,0.930000007153,26.4562034607,0.940500020981,20.0524711609
203,0.949999988079,15.1546401978,0.943000018597,19.3661136627
204,0.959999978542,11.8275756836,0.944100022316,19.1703968048
205,0.939999997616,20.2936935425,0.944599986076,19.550239563
206,0.939999997616,35.0504455566,0.944100022316,19.614610672
207,0.930000007153,30.1858863831,0.944599986076,19.50822258
208,0.959999978542,17.7087535858,0.943899989128,19.5203552246
209,0.949999988079,15.5336265564,0.943000018597,19.4065589905
210,0.959999978542,16.0536251068,0.941699981689,19.5163955688
211,0.930000007153,22.9259681702,0.941399991512,19.5929794312
212,0.910000026226,25.5013198853,0.941100001335,19.6244773865
213,0.930000007153,18.2995529175,0.941100001335,19.424911499
214,0.930000007153,22.9004917145,0.942300021648,19.0514965057
215,0.899999976158,25.3328895569,0.944999992847,18.4577083588
216,0.939999997616,20.1134147644,0.947700023651,17.7313938141
217,0.910000026226,25.6496200562,0.948199987411,17.3628387451
218,0.949999988079,16.0022907257,0.946300029755,17.6636581421
219,0.910000026226,22.1920681,0.942799985409,18.45013237
220,0.930000007153,27.4489917755,0.939599990845,19.61561203
221,0.920000016689,19.4298667908,0.937600016594,20.195728302
222,0.899999976158,24.4980945587,0.9375,20.1764774323
223,0.97000002861,22.0170879364,0.939999997616,19.5736618042
224,0.879999995232,31.44115448,0.943400025368,19.1942939758
225,0.97000002861,12.9505653381,0.944500029087,18.6745586395
226,0.959999978542,13.0599384308,0.94470000267,18.3697471619
227,0.939999997616,24.2888622284,0.944199979305,18.1745967865
228,0.920000016689,22.7231674194,0.942499995232,18.5105953217
229,0.959999978542,17.6264762878,0.941500008106,18.5967216492
230,0.930000007153,22.723487854,0.942399978638,18.509355545
231,0.920000016689,20.6851043701,0.943599998951,18.3018016815
232,0.97000002861,13.0632610321,0.94470000267,18.2971820831
233,0.980000019073,8.71672725677,0.945299983025,18.687921524
234,0.930000007153,29.6999092102,0.944899976254,18.93268013
235,0.959999978542,14.5231704712,0.947000026703,18.5123405457
236,0.97000002861,27.0089035034,0.948599994183,17.9959125519
237,0.889999985695,20.0896968842,0.949199974537,17.5484085083
238,0.980000019073,12.0020895004,0.950999975204,17.1892871857
239,0.949999988079,17.963344574,0.950999975204,16.8622245789
240,0.920000016689,19.57239151,0.951699972153,16.6166152954
241,0.910000026226,15.408616066,0.950299978256,16.5617713928
242,0.949999988079,22.5941543579,0.947899997234,16.7181625366
243,0.949999988079,16.9460582733,0.947600007057,17.0515842438
244,0.97000002861,10.1648187637,0.945399999619,17.4939937592
245,0.899999976158,35.0150756836,0.943700015545,17.9424171448
246,0.930000007153,21.4739494324,0.944400012493,17.7236919403
247,0.939999997616,19.6421089172,0.945999979973,17.3428001404
