Iterations,Training Accuracy,Training Loss,Test Accuracy,Test Loss
1180,0.980000019073,4.58370780945,0.97469997406,7.97112417221
1185,0.949999988079,21.409532547,0.975399971008,8.01767158508
1190,0.990000009537,8.13213157654,0.976300001144,7.69447374344
1195,0.97000002861,10.8662185669,0.975600004196,7.83981609344
1200,0.980000019073,4.90923500061,0.973999977112,8.19982337952
1205,0.959999978542,6.50609827042,0.97469997406,8.21375465393
1210,0.97000002861,5.77205371857,0.974799990654,8.12439346313
1215,0.990000009537,3.86609578133,0.976300001144,7.8894777298
1220,0.980000019073,6.34562969208,0.976300001144,7.87411928177
1225,0.990000009537,3.27975535393,0.977999985218,7.51899623871
1230,0.97000002861,4.45919322968,0.975899994373,7.78800392151
1235,0.990000009537,2.24430465698,0.975799977779,7.96823263168
1240,0.959999978542,14.7811040878,0.972800016403,8.74087715149
1245,0.959999978542,9.27671909332,0.974799990654,8.5024728775
1250,0.959999978542,13.713306427,0.976999998093,7.61349058151
1255,1.0,2.16973638535,0.976300001144,7.61503219604
1260,0.980000019073,4.6918759346,0.97570002079,7.84074831009
1265,0.97000002861,9.00898456573,0.975300014019,7.72435903549
1270,0.980000019073,7.63102626801,0.975600004196,7.78895902634
1275,0.980000019073,5.66287183762,0.974399983883,8.30355358124
1280,1.0,3.29281377792,0.975199997425,8.06111812592
1285,0.97000002861,9.30488491058,0.976899981499,7.46912670135
1290,0.980000019073,6.58021879196,0.975799977779,7.75768327713
1295,0.980000019073,6.60313129425,0.976400017738,7.92563915253
1300,0.980000019073,7.70115613937,0.977100014687,7.54683017731
1305,0.97000002861,9.54186630249,0.977100014687,7.42408800125
1310,0.97000002861,8.64290237427,0.975499987602,8.18394088745
1315,0.980000019073,6.54418563843,0.974099993706,8.19312667847
1320,0.959999978542,8.25212287903,0.976300001144,7.67393684387
1325,0.97000002861,10.4290943146,0.976400017738,7.85207462311
1330,0.97000002861,6.65648555756,0.977699995041,7.26446533203
1335,0.980000019073,8.4305229187,0.977400004864,7.1050195694
1340,0.990000009537,3.86073064804,0.976899981499,7.20994472504
1345,0.980000019073,3.74619579315,0.977599978447,7.25118589401
1350,0.990000009537,2.9564909935,0.977500021458,7.2935500145
1355,0.990000009537,5.53501701355,0.978399991989,7.15749025345
1360,0.959999978542,7.09816837311,0.977800011635,7.3764333725
1365,0.97000002861,9.35163402557,0.978200018406,7.34189128876
1370,1.0,1.90188360214,0.976999998093,7.38095331192
1375,1.0,2.75289869308,0.976800024509,7.37811994553
1380,0.980000019073,6.08165884018,0.976599991322,7.58765649796
1385,1.0,2.69882583618,0.976599991322,7.58522605896
1390,0.990000009537,2.45670318604,0.976899981499,7.51473093033
1395,0.990000009537,6.50864028931,0.975300014019,7.72418308258
1400,0.980000019073,7.16454553604,0.975199997425,7.77624225616
1405,0.959999978542,11.97605896,0.977100014687,7.53679847717
1410,1.0,2.75281095505,0.977199971676,7.29660749435
1415,0.990000009537,2.24091386795,0.976300001144,7.28790998459
1420,0.97000002861,9.09075737,0.974500000477,7.61544942856
1425,0.980000019073,7.55445718765,0.976800024509,7.38055944443
1430,1.0,2.18202829361,0.978299975395,7.36933851242
1435,0.980000019073,4.91509723663,0.977199971676,7.51951169968
1440,0.980000019073,5.37240123749,0.97729998827,7.6831908226
1445,0.980000019073,4.34678936005,0.976300001144,7.85006427765
1450,0.97000002861,8.6867609024,0.975899994373,7.95883560181
1455,0.990000009537,3.09641742706,0.97469997406,8.05900669098
1460,1.0,1.11423277855,0.976700007915,7.75466775894
1465,0.990000009537,2.7704873085,0.97729998827,7.37786865234
1470,0.980000019073,7.35885047913,0.978200018406,7.44930791855
1475,1.0,2.11495041847,0.97619998455,8.14232444763
1480,0.990000009537,3.54178142548,0.977699995041,7.62986326218
1485,0.990000009537,3.39106965065,0.977999985218,7.68141365051
1490,1.0,2.13787531853,0.97729998827,7.92175102234
1495,0.97000002861,8.80588817596,0.977500021458,7.65746927261
1500,0.980000019073,9.92688083649,0.976800024509,7.76736164093
1505,0.990000009537,4.75391483307,0.975600004196,8.0543422699
1510,1.0,2.19541406631,0.976700007915,7.72445201874
1515,0.990000009537,3.08569860458,0.977500021458,7.48799514771
1520,1.0,1.34765338898,0.977800011635,7.31337308884
1525,1.0,1.15878427029,0.97879999876,7.19845581055
1530,0.980000019073,4.52904987335,0.977900028229,7.48619747162
1535,0.990000009537,4.10885238647,0.97729998827,7.8123421669
1540,0.97000002861,7.51220941544,0.978100001812,7.48845863342
1545,0.990000009537,4.1562628746,0.977900028229,7.57546329498
1550,0.97000002861,5.227455616,0.976700007915,7.87766504288
1555,0.980000019073,6.10634899139,0.978200018406,7.39498138428
1560,0.980000019073,8.52481746674,0.976800024509,7.54673337936
1565,0.97000002861,6.60404729843,0.976300001144,7.3422999382
1570,0.97000002861,7.46098470688,0.977900028229,7.03028202057
1575,0.97000002861,8.40490722656,0.978699982166,6.98390245438
1580,0.990000009537,2.31557703018,0.977699995041,7.15649795532
1585,0.980000019073,6.75044965744,0.97619998455,7.33333015442
1590,0.97000002861,5.99995613098,0.977199971676,7.30149841309
1595,0.97000002861,7.27261018753,0.976899981499,7.35474586487
1600,0.980000019073,5.30699062347,0.977500021458,7.49813318253
1605,0.980000019073,5.70431995392,0.977400004864,7.41883611679
1610,1.0,1.65533781052,0.978100001812,7.30708837509
1615,0.97000002861,7.25678062439,0.977199971676,7.60988950729
1620,0.980000019073,2.42135047913,0.977100014687,7.42295360565
1625,0.980000019073,4.11963701248,0.97570002079,7.71708250046
1630,0.959999978542,13.0110216141,0.977100014687,7.64924669266
1635,0.959999978542,7.82922506332,0.976499974728,7.88337230682
1640,0.990000009537,3.29619264603,0.975899994373,7.62443399429
1645,0.980000019073,5.55176115036,0.975300014019,7.81194877625
1650,0.980000019073,4.91980552673,0.974399983883,7.94475650787
1655,0.990000009537,4.5220375061,0.976499974728,7.54476690292
1660,0.980000019073,8.11950206757,0.975399971008,7.73345375061
1665,1.0,2.38883781433,0.97729998827,7.49466133118
1670,0.990000009537,2.7954826355,0.977199971676,7.77208709717
1675,0.959999978542,8.21399211884,0.979099988937,7.24306106567
1680,0.990000009537,3.54570198059,0.979200005531,6.83817720413
1685,0.990000009537,2.77933239937,0.97879999876,6.6530456543
1690,1.0,1.02253782749,0.978699982166,6.85930156708
1695,0.980000019073,3.87340736389,0.979399979115,6.62627077103
1700,0.980000019073,14.8393945694,0.978900015354,6.86006784439
1705,0.990000009537,2.30660510063,0.979099988937,6.82393550873
1710,0.959999978542,9.26554679871,0.979600012302,6.61770248413
1715,0.990000009537,7.31212186813,0.980499982834,6.65029525757
1720,0.980000019073,4.17387151718,0.979099988937,6.90348911285
1725,0.959999978542,8.95934295654,0.978399991989,6.83823156357
1730,0.990000009537,4.80730676651,0.97879999876,6.85548400879
1735,0.990000009537,6.28850460052,0.977100014687,7.22351980209
1740,0.980000019073,11.5300426483,0.977500021458,7.39689397812
1745,0.980000019073,9.98872661591,0.978100001812,7.3948802948
1750,0.990000009537,2.44909310341,0.976999998093,7.2438044548
1755,0.97000002861,9.98603916168,0.976100027561,7.5073094368
1760,0.990000009537,3.90105628967,0.976800024509,7.23962211609
1765,1.0,1.70902836323,0.978100001812,6.96705579758
1770,0.980000019073,9.10358047485,0.977800011635,6.95350933075
1775,0.959999978542,7.12113142014,0.977900028229,7.03668069839
1780,0.980000019073,8.07856464386,0.977199971676,7.14524459839
1785,1.0,3.64581012726,0.97729998827,7.07261943817
1790,0.959999978542,9.88666439056,0.977599978447,7.03373193741
1795,0.97000002861,14.8231401443,0.976999998093,7.10019111633
1800,0.97000002861,8.54040908813,0.975799977779,7.4556350708
1805,0.959999978542,12.9102973938,0.976000010967,7.28328227997
1810,0.980000019073,5.15543317795,0.977699995041,7.18058347702
1815,0.980000019073,6.14397525787,0.978600025177,6.83570814133
1820,0.990000009537,1.99436485767,0.979099988937,6.62646198273
1825,1.0,1.69854402542,0.978100001812,6.74927997589
1830,0.990000009537,2.51648712158,0.977100014687,7.06685018539
1835,0.97000002861,8.73972702026,0.97729998827,6.95145511627
1840,1.0,2.0552945137,0.977400004864,6.81650114059
1845,0.97000002861,11.5350828171,0.977999985218,6.71723413467
1850,0.980000019073,2.74862480164,0.978299975395,6.93838834763
1855,1.0,2.8744134903,0.97729998827,6.95392417908
1860,1.0,2.71337413788,0.978299975395,6.76101875305
1865,1.0,2.80738687515,0.977500021458,6.97257614136
1870,0.990000009537,3.25665998459,0.977999985218,6.90654087067
1875,0.980000019073,9.68235588074,0.979099988937,6.52832889557
1880,0.980000019073,3.78874802589,0.97879999876,6.57090854645
1885,0.97000002861,4.61180496216,0.979099988937,6.87190914154
1890,0.959999978542,11.5898427963,0.979300022125,6.68697929382
1895,0.97000002861,11.6769132614,0.979300022125,7.20491695404
1900,0.980000019073,4.75975131989,0.977100014687,7.71050834656
1905,0.990000009537,3.50100135803,0.97729998827,7.51301336288
1910,0.990000009537,2.98328256607,0.977900028229,7.09372854233
1915,0.959999978542,7.54524755478,0.978299975395,6.94579124451
1920,1.0,1.09110784531,0.978600025177,7.00593566895
1925,1.0,1.38067626953,0.978699982166,6.83949565887
1930,0.97000002861,5.39014625549,0.980000019073,6.68174791336
1935,0.990000009537,3.12045741081,0.979099988937,6.7481098175
1940,1.0,1.41266036034,0.979399979115,6.87632417679
1945,0.980000019073,3.14685845375,0.979300022125,6.83621931076
1950,0.949999988079,14.6951589584,0.978399991989,6.88855886459
1955,1.0,0.305189728737,0.978900015354,6.94107055664
1960,1.0,1.04912805557,0.977400004864,7.18342065811
1965,0.97000002861,6.69285488129,0.978600025177,6.96928071976
1970,0.990000009537,5.02437591553,0.97879999876,6.77296161652
1975,1.0,0.951650381088,0.978699982166,6.73265552521
1980,0.990000009537,3.63188695908,0.977500021458,7.08065032959
1985,0.990000009537,3.16993713379,0.977500021458,7.15207099915
1990,0.990000009537,5.0907831192,0.978200018406,6.86865758896
1995,1.0,1.93037986755,0.978500008583,6.73350334167
2000,0.990000009537,7.15085792542,0.977800011635,7.13668632507
2005,1.0,1.11853301525,0.977900028229,7.20035457611
2010,0.990000009537,25.265296936,0.977999985218,6.8880200386
2015,0.990000009537,5.4737496376,0.977400004864,6.87961673737
2020,0.980000019073,4.4943151474,0.978100001812,6.86332082748
2025,0.980000019073,7.93580055237,0.977800011635,6.85723114014
2030,0.980000019073,6.63648748398,0.977400004864,7.0375995636
2035,0.990000009537,2.14070653915,0.978399991989,6.77085447311
2040,0.980000019073,6.22769260406,0.978200018406,6.76125955582
2045,0.990000009537,5.50555181503,0.978200018406,6.86986446381
2050,0.980000019073,7.76298284531,0.97879999876,6.82130384445
2055,0.990000009537,2.45581579208,0.979600012302,6.48164653778
2060,0.990000009537,2.3228302002,0.978600025177,6.4432516098
2065,1.0,1.11181163788,0.979300022125,6.58123922348
2070,0.990000009537,2.75043058395,0.977199971676,7.16131305695
2075,0.980000019073,8.53681468964,0.977500021458,7.16321563721
2080,0.990000009537,2.96124267578,0.978999972343,6.85716629028
2085,0.980000019073,2.74012827873,0.979799985886,6.663230896
2090,0.990000009537,7.22091960907,0.978399991989,6.66323137283
2095,1.0,1.24365007877,0.979300022125,6.82773447037
2100,1.0,1.0812703371,0.977900028229,7.13503789902
2105,0.97000002861,5.28953123093,0.977800011635,7.18778753281
2110,0.97000002861,6.16082668304,0.977699995041,6.94952011108
2115,0.990000009537,3.18288087845,0.977599978447,6.76912736893
2120,1.0,2.60905170441,0.976899981499,6.81330728531
2125,0.980000019073,6.11405229568,0.977400004864,6.69608926773
2130,0.990000009537,6.59299039841,0.978699982166,6.68030977249
2135,0.97000002861,4.56897830963,0.978399991989,6.73597145081
2140,0.97000002861,7.48075866699,0.978100001812,6.644094944
2145,0.990000009537,5.12967777252,0.979399979115,6.4588842392
2150,1.0,1.2622923851,0.97990000248,6.33188724518
2155,1.0,3.17171096802,0.979099988937,6.43229484558
2160,0.990000009537,3.23672509193,0.979099988937,6.54763936996
2165,0.97000002861,6.55913925171,0.979099988937,6.70055294037
2170,0.990000009537,3.66226887703,0.979499995708,6.50647735596
2175,0.990000009537,5.02828025818,0.979700028896,6.71970319748
2180,0.980000019073,3.01384305954,0.979099988937,7.04545164108
2185,0.980000019073,12.9764509201,0.978399991989,6.98429727554
2190,1.0,1.86002719402,0.97879999876,6.71304178238
2195,0.990000009537,2.40051174164,0.978399991989,6.58674097061
2200,0.990000009537,1.25156414509,0.978699982166,6.62528133392
2205,1.0,1.94784033298,0.97879999876,6.54112768173
2210,0.990000009537,1.9935144186,0.978399991989,6.40430450439
2215,0.990000009537,2.69378829002,0.979300022125,6.4968495369
2220,0.97000002861,7.80466890335,0.979499995708,6.66160440445
2225,0.980000019073,7.99073791504,0.979099988937,6.50165176392
2230,0.990000009537,3.75264430046,0.979700028896,6.30500173569
2235,0.97000002861,8.43989372253,0.980199992657,6.33004140854
2240,0.980000019073,7.2438120842,0.980700016022,6.25673627853
2245,0.980000019073,7.95839214325,0.981100022793,6.18952131271
2250,0.990000009537,2.0500524044,0.980199992657,6.12276506424
2255,0.97000002861,7.96317768097,0.979600012302,6.23509120941
2260,1.0,1.46301305294,0.979799985886,6.31203937531
2265,1.0,2.18330526352,0.980000019073,6.33692884445
2270,0.980000019073,4.68938922882,0.980499982834,6.29252719879
2275,0.980000019073,6.43587350845,0.980400025845,6.23399448395
2280,0.990000009537,6.9625787735,0.980700016022,6.2230887413
2285,1.0,1.07748699188,0.980199992657,6.31105661392
2290,0.980000019073,9.61950874329,0.980300009251,6.38431310654
2295,0.990000009537,4.35002613068,0.980899989605,6.33172082901
2300,0.990000009537,3.94639444351,0.981299996376,6.35728025436
2305,0.990000009537,3.39212965965,0.980499982834,6.29634189606
